#longitude   latitude    City
-79.82	37.95	
-80.40	37.87	
-78.85	38.27	
-78.45	38.13	
-77.30	38.50	
-77.18	38.72	
-77.04	38.85	
-76.87	38.82	
-76.77	39.08	
-76.67	39.18	
-76.42	39.33	
-76.17	39.47	
-75.60	39.67	
-75.25	39.88	
-75.07	39.37	
-75.47	39.13	
-75.13	38.55	
-75.50	38.33	
-75.48	37.85	
-76.20	37.50	
-76.50	37.13	
-76.62	37.13	
-76.37	37.08	
-76.28	36.93	
-76.20	36.90	
-76.03	36.82	
-76.18	36.27	
-76.50	36.13	
-75.68	35.92	
-75.55	35.27	
-75.50	35.25	
-76.88	34.90	
-77.05	35.08	
-77.43	34.70	
-77.62	34.82	
-77.63	35.32	
-77.97	35.33	
-77.88	35.85	
-78.78	35.87	
-79.02	35.17	
-78.93	35.13	
-78.88	35.00	
-79.39	35.24	
-79.50	35.03	
-79.72	34.18	
-80.47	33.97	
-80.80	33.92	
-81.12	33.95	
-81.97	33.37	
-80.72	32.48	
-81.20	32.13	
-81.15	32.02	
-81.57	31.88	
-81.38	31.15	
-81.70	30.50	
-81.52	30.33	
-81.42	30.40	
-81.68	30.23	
-81.88	30.22	
-82.27	29.68	
-83.10	29.62	
-83.28	30.78	
-83.20	30.97	
-82.40	31.25	
-82.52	31.53	
-84.18	31.53	
-85.18	30.84	
-85.45	31.32	
-85.72	31.28	
-86.52	30.78	
-86.52	30.65	
-86.53	30.48	
-86.68	30.43	
-87.02	30.72	
-87.20	30.47	
-87.32	30.35	
-88.07	30.63	
-88.25	30.68	
-88.92	30.42	
-89.07	30.40	
-89.82	30.35	
-90.03	30.03	
-90.25	29.98	
-90.02	29.83	
-89.67	29.55	
-90.07	29.18	
-90.65	29.57	
-91.10	29.70	
-91.20	29.70	
-91.88	30.03	
-92.00	30.20	
-92.12	29.73	
-93.30	29.78	
-93.22	30.12	
-94.02	30.58	
-93.20	31.05	
-92.95	31.22	
-92.55	31.33	
-92.30	31.38	
-91.25	31.62	
-90.47	31.18	
-91.15	30.53	
-89.33	31.47	
-89.17	31.67	
-88.75	32.33	
-88.57	32.55	
-88.58	33.45	
-88.45	33.65	
-88.77	34.27	
-89.54	34.39	
-90.00	35.05	
-89.87	35.35	
-89.95	35.97	
-89.40	36.02	
-88.92	35.60	
-87.62	34.75	
-86.77	34.65	
-90.08	33.50	
-90.98	33.48	
-91.93	34.17	
-92.25	34.83	
-92.15	34.92	
-92.38	35.22	
-93.10	34.48	
-92.40	33.52	
-92.80	33.22	
-92.05	32.52	
-93.67	32.50	
-93.75	32.52	
-93.82	32.47	
-94.72	32.38	
-95.40	32.37	
-94.75	31.23	
-95.55	30.07	
-95.35	29.97	
-95.28	29.65	
-95.17	29.62	
-94.87	29.27	
-94.40	28.13	
-93.75	28.22	
-91.98	28.30	
-91.78	28.47	
-89.05	28.78	
-85.68	30.20	
-85.58	30.07	
-85.03	29.73	
-84.37	30.38	
-83.60	32.63	
-83.65	32.70	
-80.03	32.90	
-78.93	33.68	
-78.72	33.82	
-77.92	34.27	
-77.33	37.50	
-76.40	38.28	
-77.46	38.95	
-77.98	39.40	
-77.72	39.70	
-77.43	39.73	
-74.57	39.45	
-82.53	43.83	
-83.40	44.45	
-83.57	45.07	
-84.80	45.57	
-84.47	46.25	
-84.37	46.47	
-85.92	45.92	
-87.08	45.73	
-87.40	46.35	
-87.95	46.88	
-88.50	47.17	
-87.85	47.47	
-88.12	45.82	
-87.63	45.12	
-88.13	44.48	
-88.52	44.25	
-88.53	44.22	
-88.57	44.00	
-87.67	44.13	
-86.25	44.27	
-85.58	44.73	
-84.68	44.37	
-84.08	43.53	
-85.52	42.88	
-85.95	43.07	
-86.25	43.17	
-87.90	42.95	
-88.05	43.12	
-89.67	41.74	
-90.52	41.45	
-90.43	40.93	
-90.66	40.52	
-91.12	40.78	
-91.20	39.93	
-92.55	40.10	
-93.72	40.25	
-93.93	40.62	
-93.65	41.53	
-92.45	41.10	
-91.70	41.88	
-92.40	42.55	
-90.70	42.40	
-89.67	44.78	
-89.62	44.92	
-89.45	45.63	
-90.13	46.53	
-90.83	47.58	
-91.82	47.90	
-92.85	47.38	
-93.52	47.22	
-94.32	46.60	
-94.13	46.40	
-92.18	46.83	
-91.72	45.48	
-91.48	44.87	
-93.38	48.57	
-95.35	48.93	
-96.80	46.90	
-97.15	46.10	
-98.43	45.45	
-100.43	45.53	
-100.75	46.77	
-102.17	45.93	
-102.80	46.78	
-104.80	47.13	
-105.87	46.43	
-105.67	45.67	
-106.97	44.77	
-107.97	43.97	
-109.02	44.52	
-108.53	45.80	
-106.93	47.33	
-105.53	44.35	
-104.81	44.35	
-103.32	45.16	
-105.38	42.75	
-106.47	42.92	
-107.20	41.80	
-105.68	41.32	
-104.82	41.15	
-105.08	40.58	
-105.02	40.45	
-104.63	40.43	
-105.12	39.90	
-104.87	39.75	
-104.75	39.72	
-104.83	39.57	
-105.35	39.52	
-105.50	39.57	
-105.87	40.00	
-106.30	39.25	
-106.87	39.22	
-106.92	39.65	
-107.80	39.53	
-108.53	39.12	
-107.88	38.50	
-106.93	38.55	
-106.92	38.55	
-106.05	38.53	
-106.82	40.48	
-107.53	40.50	
-109.52	40.45	
-110.63	40.50	
-111.00	41.33	
-110.10	42.57	
-108.73	42.82	
-108.45	43.05	
-109.07	41.60	
-110.75	39.62	
-105.15	35.65	
-103.60	35.18	
-103.32	34.38	
-102.05	33.60	
-101.82	33.65	
-101.71	34.17	
-101.48	32.39	
-101.45	32.30	
-102.18	31.95	
-103.20	31.78	
-103.20	32.68	
-104.27	32.33	
-104.80	31.83	
-104.53	33.30	
-105.68	34.10	
-104.02	30.37	
-102.42	30.17	
-100.92	29.37	
-100.78	29.37	
-99.17	29.35	
-98.58	29.38	
-98.47	29.33	
-98.47	29.53	
-98.28	29.53	
-99.08	29.98	
-99.77	30.50	
-100.50	31.37	
-99.85	32.43	
-99.68	32.42	
-98.96	31.79	
-98.18	32.22	
-97.22	31.62	
-97.42	31.15	
-97.68	31.08	
-97.72	31.15	
-97.83	31.07	
-97.70	30.30	
-97.68	30.20	
-96.37	30.58	
-96.92	28.85	
-96.25	28.72	
-95.87	28.03	
-97.03	28.08	
-97.28	27.70	
-97.50	27.77	
-97.82	27.50	
-98.03	27.73	
-97.67	28.37	
-99.22	28.45	
-99.47	27.53	
-98.23	26.18	
-97.67	26.23	
-97.43	25.90	
-94.00	33.45	
-94.62	34.68	
-94.37	35.33	
-94.17	36.00	
-94.13	36.18	
-93.15	36.27	
-93.38	37.23	
-92.42	37.22	
-91.90	36.88	
-92.13	37.75	
-91.77	38.13	
-92.17	38.60	
-92.22	38.82	
-93.55	38.73	
-94.35	37.33	
-94.50	37.17	
-95.48	37.67	
-96.00	36.75	
-95.90	36.20	
-95.36	35.66	
-95.78	34.88	
-90.93	36.13	
-90.65	35.83	
-90.47	36.77	
-90.15	38.57	
-89.85	38.55	
-90.05	38.88	
-90.37	38.75	
-90.63	38.65	
-90.08	32.32	
-82.68	27.92	
-82.60	27.97	
-82.53	27.97	
-82.52	27.85	
-82.77	27.60	
-82.55	27.40	
-81.95	28.03	
-81.55	28.08	
-81.32	28.43	
-81.33	28.55	
-81.25	28.78	
-81.05	29.18	
-81.57	29.12	
-80.80	28.52	
-80.68	28.62	
-80.55	28.47	
-80.60	28.23	
-80.63	28.10	
-80.42	27.65	
-80.12	26.68	
-80.13	26.13	
-80.15	26.07	
-80.28	25.92	
-80.28	25.82	
-80.43	25.65	
-80.38	25.48	
-81.80	26.13	
-81.87	26.58	
-81.87	26.65	
-81.68	24.57	
-81.75	24.55	
-101.70	39.37	
-101.05	42.05	
-100.55	42.87	
-99.98	42.58	
-98.68	42.47	
-98.68	46.92	
-117.38	34.58	
-117.97	33.87	
-118.58	33.02	
-119.45	33.25	
-131.57	55.03	
-131.70	55.35	
-133.25	55.80	
-134.22	56.00	
-134.65	56.25	
-133.95	56.97	
-134.03	57.45	
-134.97	57.83	
-135.45	58.10	
-134.90	58.25	
-134.58	58.37	
-135.73	58.42	
-136.35	58.20	
-137.05	58.33	
-135.43	59.23	
-135.37	59.62	
-135.53	59.75	
-139.67	59.52	
-142.92	61.43	
-143.92	62.73	
-145.50	63.03	
-145.45	62.15	
-146.67	62.03	
-147.30	61.90	
-149.03	61.63	
-149.08	61.60	
-150.05	61.75	
-149.85	61.22	
-150.02	61.17	
-148.72	60.78	
-149.75	60.18	
-151.25	60.57	
-152.30	60.82	
-154.30	60.20	
-154.92	59.75	
-156.65	58.68	
-158.52	59.05	
-158.62	56.95	
-160.50	55.33	
-162.72	55.20	
-166.53	53.88	
-169.42	53.58	
-173.30	53.50	
-174.13	53.20	
-176.65	51.88	
-170.22	57.15	
-166.27	60.37	
-163.30	62.07	
-161.80	60.78	
-159.53	61.58	
-155.62	62.97	
-154.47	62.85	
-153.25	62.17	
-152.08	61.98	
-151.20	61.97	
-150.10	62.30	
-149.83	62.88	
-148.95	63.38	
-149.00	63.83	
-149.08	64.55	
-147.87	64.82	
-150.65	65.00	
-152.10	65.17	
-149.83	65.93	
-150.65	66.82	
-151.52	66.92	
-148.48	67.50	
-149.48	68.48	
-152.13	69.37	
-149.88	70.50	
-148.47	70.20	
-148.33	70.25	
-143.63	70.13	
-153.23	70.92	
-156.78	71.30	
-159.85	70.62	
-162.92	69.82	
-162.63	66.87	
-166.03	66.27	
-168.08	66.03	
-166.87	65.25	
-165.43	64.50	
-160.80	63.88	
-157.85	67.10	
-152.27	63.90	
-145.73	64.00	
-144.07	65.83	
-145.27	66.57	
-141.15	64.77	
-141.93	62.97	
-146.25	61.13	
-146.35	61.13	
-145.50	60.50	
-145.00	60.33	
-147.08	60.38	
-146.33	59.43	
-151.50	59.63	
-152.50	57.75	
-154.20	56.88	
-135.35	57.07	
-132.97	56.82	
-132.37	56.48	
-171.73	63.77	
-166.47	24.45	
-160.30	22.05	
-159.67	22.38	
-159.35	21.98	
-158.28	21.75	
-158.12	21.53	
-157.93	21.35	
-157.10	21.15	
-156.83	20.97	
-156.95	20.80	
-156.43	20.90	
-156.47	20.42	
-156.12	20.00	
-156.05	19.75	
-155.07	19.72	
